,DHI,DNI,OATmp,ZnT,ZnT Occ Htg Sp,ZnT Clg Sp Eff,ZnT Htg Sp Eff,Htg Stage 1,SF Sts,Htg Stage 2,Clg Stage 1,Clg Stage 2,Occ Sched Cmd,Total Power,hour_of_day,day_of_week,Clg Stages,Htg Stages
2024-05-06 13:50:00-07:00,298.3333333333333,365.8333333333333,54.28333333333333,71.01,69,73,69,0,1,0,0,0,1,2.7738466,13,0,0,0
2024-05-06 13:55:00-07:00,299.6666666666667,369.9166666666667,54.391666666666666,71.1,69,73,69,0,1,0,0,0,1,2.7674966,13,0,0,0
2024-05-06 14:00:00-07:00,301,374,54.5,71.28001,69,73,69,0,1,0,0,0,1,2.7722933,14,0,0,0
2024-05-06 14:05:00-07:00,300.5,370.8333333333333,54.525,71.36,69,73,69,0,1,0,0,0,1,2.76905,14,0,0,0
2024-05-06 14:10:00-07:00,300,367.6666666666667,54.55,71.41,69,73,69,0,1,0,0,0,1,2.7687266,14,0,0,0
2024-05-06 14:15:00-07:00,299.5,364.5,54.575,71.48,69,73,69,0,1,0,0,0,1,2.7671332,14,0,0,0
2024-05-06 14:20:00-07:00,299,361.3333333333333,54.6,71.5,69,73,69,0,1,0,0,0,1,2.76739,14,0,0,0
2024-05-06 14:25:00-07:00,298.5,358.1666666666667,54.625,71.5,69,73,69,0,1,0,0,0,1,2.7666633,14,0,0,0
2024-05-06 14:30:00-07:00,298,355,54.65,71.5,69,73,69,0,1,0,0,0,1,2.7676566,14,0,0,0
2024-05-06 14:35:00-07:00,297.5,351.8333333333333,54.675,71.5,69,73,69,0,1,0,0,0,1,2.7661233,14,0,0,0
2024-05-06 14:40:00-07:00,297,348.6666666666667,54.699999999999996,71.5,69,73,69,0,1,0,0,0,1,2.7683632,14,0,0,0
2024-05-06 14:45:00-07:00,296.5,345.5,54.724999999999994,71.56,69,73,69,0,1,0,0,0,1,2.7680032,14,0,0,0
2024-05-06 14:50:00-07:00,296,342.3333333333333,54.75,71.71001,69,73,69,0,1,0,0,0,1,2.76396,14,0,0,0
2024-05-06 14:55:00-07:00,295.5,339.1666666666667,54.775,71.78001,69,73,69,0,1,0,0,0,1,2.7667534,14,0,0,0
2024-05-06 15:00:00-07:00,295,336,54.8,71.93,69,73,69,0,1,0,0,0,1,2.7669733,15,0,0,0
2024-05-06 15:05:00-07:00,296.1666666666667,337.4166666666667,54.858333333333334,72.01,69,73,69,0,1,0,0,0,1,2.7643933,15,0,0,0
2024-05-06 15:10:00-07:00,297.3333333333333,338.8333333333333,54.916666666666664,72.07,69,73,69,0,1,0,0,0,1,2.76538,15,0,0,0
2024-05-06 15:15:00-07:00,298.5,340.25,54.974999999999994,72.1,69,73,69,0,1,0,0,0,1,2.7666667,15,0,0,0
2024-05-06 15:20:00-07:00,299.6666666666667,341.6666666666667,55.03333333333333,72.09,69,73,69,0,1,0,0,0,1,2.7662866,15,0,0,0
2024-05-06 15:25:00-07:00,300.8333333333333,343.0833333333333,55.09166666666667,72.1,69,73,69,0,1,0,0,0,1,2.7713168,15,0,0,0
2024-05-06 15:30:00-07:00,302,344.5,55.15,72.1,69,73,69,0,1,0,0,0,1,2.7714534,15,0,0,0
2024-05-06 15:35:00-07:00,303.1666666666667,345.9166666666667,55.20833333333333,72.11,69,73,69,0,1,0,0,0,1,2.75817,15,0,0,0
2024-05-06 15:40:00-07:00,304.3333333333333,347.3333333333333,55.266666666666666,72.19,69,73,69,0,1,0,0,0,1,2.7585933,15,0,0,0
2024-05-06 15:45:00-07:00,305.5,348.75,55.325,72.32,69,73,69,0,1,0,0,0,1,2.7581367,15,0,0,0
2024-05-06 15:50:00-07:00,306.6666666666667,350.1666666666667,55.38333333333333,72.53,69,73,69,0,1,0,0,0,1,2.7625632,15,0,0,0
2024-05-06 15:55:00-07:00,307.8333333333333,351.5833333333333,55.44166666666666,72.65,69,73,69,0,1,0,0,0,1,2.76817,15,0,0,0
2024-05-06 16:00:00-07:00,309,353,55.5,72.700005,69,73,69,0,1,0,0,0,1,2.7665834,16,0,0,0
2024-05-06 16:05:00-07:00,305,342.1666666666667,55.425,72.700005,69,73,69,0,1,0,0,0,1,2.77612,16,0,0,0
2024-05-06 16:10:00-07:00,301,331.3333333333333,55.35,72.700005,69,73,69,0,1,0,0,0,1,2.77649,16,0,0,0
2024-05-06 16:15:00-07:00,297,320.5,55.275,72.700005,69,73,69,0,1,0,0,0,1,2.7810833,16,0,0,0
2024-05-06 16:20:00-07:00,293,309.6666666666667,55.2,72.700005,69,73,69,0,1,0,0,0,1,2.7774734,16,0,0,0
2024-05-06 16:25:00-07:00,289,298.8333333333333,55.125,72.700005,69,73,69,0,1,0,0,0,1,2.7766767,16,0,0,0
2024-05-06 16:30:00-07:00,285,288,55.05,72.71001,69,73,69,0,1,0,0,0,1,2.7790833,16,0,0,0
2024-05-06 16:35:00-07:00,281,277.16666666666663,54.975,72.700005,69,73,69,0,1,0,0,0,1,2.7802734,16,0,0,0
2024-05-06 16:40:00-07:00,277,266.3333333333333,54.9,72.700005,69,73,69,0,1,0,0,0,1,2.7782133,16,0,0,0
2024-05-06 16:45:00-07:00,273,255.5,54.825,72.700005,69,73,69,0,1,0,0,0,1,2.7792134,16,0,0,0
2024-05-06 16:50:00-07:00,269,244.66666666666666,54.75,72.700005,69,73,69,0,1,0,0,0,1,2.7797,16,0,0,0
2024-05-06 16:55:00-07:00,265,233.83333333333331,54.675000000000004,72.700005,69,73,69,0,1,0,0,0,1,2.7785134,16,0,0,0
2024-05-06 17:00:00-07:00,261,223,54.6,72.71001,69,73,69,0,1,0,0,0,1,2.77456,17,0,0,0
2024-05-06 17:05:00-07:00,258.4166666666667,220,54.50833333333333,72.700005,69,73,69,0,1,0,0,0,1,2.7783434,17,0,0,0
2024-05-06 17:10:00-07:00,255.83333333333334,217,54.41666666666667,72.700005,69,73,69,0,1,0,0,0,1,2.7786567,17,0,0,0
2024-05-06 17:15:00-07:00,253.25,214,54.325,72.71001,69,73,69,0,1,0,0,0,1,2.77453,17,0,0,0
2024-05-06 17:20:00-07:00,250.66666666666666,211,54.233333333333334,72.71001,69,73,69,0,1,0,0,0,1,2.7776632,17,0,0,0
2024-05-06 17:25:00-07:00,248.08333333333334,208,54.141666666666666,72.700005,69,73,69,0,1,0,0,0,1,2.7806234,17,0,0,0
2024-05-06 17:30:00-07:00,245.5,205,54.05,72.700005,69,73,69,0,1,0,0,0,1,2.7767034,17,0,0,0
2024-05-06 17:35:00-07:00,242.91666666666666,202,53.958333333333336,72.72,69,73,69,0,1,0,0,0,1,2.77354,17,0,0,0
2024-05-06 17:40:00-07:00,240.33333333333334,199,53.86666666666667,72.700005,69,73,69,0,1,0,0,0,1,2.7736366,17,0,0,0
2024-05-06 17:45:00-07:00,237.75,196,53.775,72.700005,69,73,69,0,1,0,0,0,1,2.7746634,17,0,0,0
2024-05-06 17:50:00-07:00,235.16666666666666,193,53.68333333333334,72.73,69,73,69,0,1,0,0,0,1,2.7752767,17,0,0,0
2024-05-06 17:55:00-07:00,232.58333333333334,190,53.59166666666667,72.79,69,73,69,0,1,0,0,0,1,2.7768667,17,0,0,0
2024-05-06 18:00:00-07:00,230,187,53.5,72.78001,69,82.6,65.8,0,0.6,0,0,0,0.1,2.78096,18,0,0,0
2024-05-06 18:05:00-07:00,225.25,181.25,53.38333333333333,72.810005,69,85,65,0,0,0,0,0,0,1.5398834,18,0,0,0
2024-05-06 18:10:00-07:00,220.5,175.5,53.266666666666666,72.83,69,85,65,0,0,0,0,0,0,0.21103999,18,0,0,0
2024-05-06 18:15:00-07:00,215.75,169.75,53.15,72.850006,69,85,65,0,0,0,0,0,0,0.21116668,18,0,0,0
2024-05-06 18:20:00-07:00,211,164,53.03333333333333,72.9,69,85,65,0,0,0,0,0,0,0.21159665,18,0,0,0
2024-05-06 18:25:00-07:00,206.25,158.25,52.916666666666664,72.9,69,85,65,0,0,0,0,0,0,0.21122666,18,0,0,0
2024-05-06 18:30:00-07:00,201.5,152.5,52.8,72.9,69,85,65,0,0,0,0,0,0,0.21164334,18,0,0,0
2024-05-06 18:35:00-07:00,196.75,146.75,52.68333333333334,72.91,69,85,65,0,0,0,0,0,0,0.21139333,18,0,0,0
2024-05-06 18:40:00-07:00,192,141,52.56666666666667,72.9,69,85,65,0,0,0,0,0,0,0.21143332,18,0,0,0
2024-05-06 18:45:00-07:00,187.25,135.25,52.45,72.9,69,85,65,0,0,0,0,0,0,0.21242668,18,0,0,0
2024-05-06 18:50:00-07:00,182.5,129.5,52.333333333333336,72.9,69,85,65,0,0,0,0,0,0,0.21205665,18,0,0,0
2024-05-06 18:55:00-07:00,177.75,123.75,52.21666666666667,72.880005,69,85,65,0,0,0,0,0,0,0.21304001,18,0,0,0
2024-05-06 19:00:00-07:00,173,118,52.1,72.82,69,85,65,0,0,0,0,0,0,0.2122,19,0,0,0
2024-05-06 19:05:00-07:00,165,112.33333333333333,52.00833333333333,72.8,69,85,65,0,0,0,0,0,0,0.21173666,19,0,0,0
2024-05-06 19:10:00-07:00,157,106.66666666666667,51.91666666666667,72.770004,69,85,65,0,0,0,0,0,0,0.21268667,19,0,0,0
2024-05-06 19:15:00-07:00,149,101,51.825,72.72,69,85,65,0,0,0,0,0,0,0.2129,19,0,0,0
2024-05-06 19:20:00-07:00,141,95.33333333333333,51.733333333333334,72.700005,69,85,65,0,0,0,0,0,0,0.21249,19,0,0,0
2024-05-06 19:25:00-07:00,133,89.66666666666666,51.641666666666666,72.72,69,85,65,0,0,0,0,0,0,0.21273334,19,0,0,0
2024-05-06 19:30:00-07:00,125,84,51.55,72.700005,69,85,65,0,0,0,0,0,0,0.21258,19,0,0,0
2024-05-06 19:35:00-07:00,117,78.33333333333333,51.458333333333336,72.700005,69,85,65,0,0,0,0,0,0,0.21229666,19,0,0,0
2024-05-06 19:40:00-07:00,109,72.66666666666666,51.36666666666667,72.700005,69,85,65,0,0,0,0,0,0,0.21261,19,0,0,0
2024-05-06 19:45:00-07:00,101,67,51.275,72.700005,69,85,65,0,0,0,0,0,0,0.21258666,19,0,0,0
2024-05-06 19:50:00-07:00,93,61.33333333333333,51.18333333333334,72.700005,69,85,65,0,0,0,0,0,0,0.21348,19,0,0,0
2024-05-06 19:55:00-07:00,85,55.666666666666664,51.09166666666667,72.700005,69,85,65,0,0,0,0,0,0,0.21330334,19,0,0,0
2024-05-06 20:00:00-07:00,77,50,51,72.700005,69,85,65,0,0,0,0,0,0,0.21275666,20,0,0,0
2024-05-06 20:05:00-07:00,71,46,50.891666666666666,72.700005,69,85,65,0,0,0,0,0,0,0.21284,20,0,0,0
2024-05-06 20:10:00-07:00,65,42,50.78333333333333,72.65,69,85,65,0,0,0,0,0,0,0.2131,20,0,0,0
2024-05-06 20:15:00-07:00,59,38,50.675,72.57,69,85,65,0,0,0,0,0,0,0.21272,20,0,0,0
2024-05-06 20:20:00-07:00,53,34,50.56666666666667,72.48,69,85,65,0,0,0,0,0,0,0.21259333,20,0,0,0
2024-05-06 20:25:00-07:00,47,30,50.458333333333336,72.380005,69,85,65,0,0,0,0,0,0,0.21248333,20,0,0,0
2024-05-06 20:30:00-07:00,41,26,50.35,72.23,69,85,65,0,0,0,0,0,0,0.21264,20,0,0,0
2024-05-06 20:35:00-07:00,35,22,50.24166666666667,72.200005,69,85,65,0,0,0,0,0,0,0.21230668,20,0,0,0
2024-05-06 20:40:00-07:00,29,18,50.13333333333333,72.19,69,85,65,0,0,0,0,0,0,0.21255666,20,0,0,0
2024-05-06 20:45:00-07:00,23,14,50.025000000000006,72.13,69,85,65,0,0,0,0,0,0,0.21328333,20,0,0,0
2024-05-06 20:50:00-07:00,17,10,49.91666666666667,72.11,69,85,65,0,0,0,0,0,0,0.21255,20,0,0,0
2024-05-06 20:55:00-07:00,11,6,49.80833333333334,72.1,69,85,65,0,0,0,0,0,0,0.21232001,20,0,0,0
2024-05-06 21:00:00-07:00,5,2,49.7,72.11,69,85,65,0,0,0,0,0,0,0.21256334,21,0,0,0
2024-05-06 21:05:00-07:00,4.583333333333333,1.8333333333333333,49.61666666666667,72.1,69,85,65,0,0,0,0,0,0,0.21221332,21,0,0,0
2024-05-06 21:10:00-07:00,4.166666666666667,1.6666666666666667,49.53333333333334,72.1,69,85,65,0,0,0,0,0,0,0.21256667,21,0,0,0
2024-05-06 21:15:00-07:00,3.75,1.5,49.45,72.1,69,85,65,0,0,0,0,0,0,0.21302666,21,0,0,0
2024-05-06 21:20:00-07:00,3.333333333333333,1.3333333333333335,49.36666666666667,72.07,69,85,65,0,0,0,0,0,0,0.21277334,21,0,0,0
2024-05-06 21:25:00-07:00,2.9166666666666665,1.1666666666666667,49.28333333333334,72.01,69,85,65,0,0,0,0,0,0,0.21278334,21,0,0,0
2024-05-06 21:30:00-07:00,2.5,1,49.2,72,69,85,65,0,0,0,0,0,0,0.21248,21,0,0,0
2024-05-06 21:35:00-07:00,2.083333333333333,0.8333333333333335,49.11666666666667,71.92,69,85,65,0,0,0,0,0,0,0.21231334,21,0,0,0
2024-05-06 21:40:00-07:00,1.6666666666666665,0.6666666666666667,49.03333333333334,71.82,69,85,65,0,0,0,0,0,0,0.21346667,21,0,0,0
2024-05-06 21:45:00-07:00,1.25,0.5,48.95,71.740005,69,85,65,0,0,0,0,0,0,0.21201667,21,0,0,0
2024-05-06 21:50:00-07:00,0.833333333,0.3333333333333335,48.86666666666667,71.64,69,85,65,0,0,0,0,0,0,0.21155,21,0,0,0
2024-05-06 21:55:00-07:00,0.4166666666666661,0.16666666666666674,48.78333333333334,71.54,69,85,65,0,0,0,0,0,0,0.21179001,21,0,0,0
2024-05-06 22:00:00-07:00,0,0,48.7,71.5,69,85,65,0,0,0,0,0,0,0.21165334,22,0,0,0
2024-05-06 22:05:00-07:00,0,0,48.641666666666666,71.5,69,85,65,0,0,0,0,0,0,0.2119,22,0,0,0
2024-05-06 22:10:00-07:00,0,0,48.583333333333336,71.5,69,85,65,0,0,0,0,0,0,0.21220334,22,0,0,0
2024-05-06 22:15:00-07:00,0,0,48.525000000000006,71.5,69,85,65,0,0,0,0,0,0,0.21183667,22,0,0,0
2024-05-06 22:20:00-07:00,0,0,48.46666666666667,71.5,69,85,65,0,0,0,0,0,0,0.21211,22,0,0,0
2024-05-06 22:25:00-07:00,0,0,48.40833333333333,71.5,69,85,65,0,0,0,0,0,0,0.21199334,22,0,0,0
2024-05-06 22:30:00-07:00,0,0,48.35,71.5,69,85,65,0,0,0,0,0,0,0.21315667,22,0,0,0
2024-05-06 22:35:00-07:00,0,0,48.29166666666667,71.49,69,85,65,0,0,0,0,0,0,0.2127,22,0,0,0
2024-05-06 22:40:00-07:00,0,0,48.233333333333334,71.44,69,85,65,0,0,0,0,0,0,0.21171333,22,0,0,0
2024-05-06 22:45:00-07:00,0,0,48.175,71.41,69,85,65,0,0,0,0,0,0,0.21202666,22,0,0,0
2024-05-06 22:50:00-07:00,0,0,48.11666666666667,71.37,69,85,65,0,0,0,0,0,0,0.21144667,22,0,0,0
2024-05-06 22:55:00-07:00,0,0,48.05833333333334,71.310005,69,85,65,0,0,0,0,0,0,0.2101,22,0,0,0
2024-05-06 23:00:00-07:00,0,0,48,71.25,69,85,65,0,0,0,0,0,0,0.21072668,23,0,0,0
2024-05-06 23:05:00-07:00,0,0,47.96666666666667,71.1,69,85,65,0,0,0,0,0,0,0.21073,23,0,0,0
2024-05-06 23:10:00-07:00,0,0,47.93333333333334,71.04,69,85,65,0,0,0,0,0,0,0.21077001,23,0,0,0
2024-05-06 23:15:00-07:00,0,0,47.9,70.96,69,85,65,0,0,0,0,0,0,0.21120334,23,0,0,0
2024-05-06 23:20:00-07:00,0,0,47.86666666666667,70.91,69,85,65,0,0,0,0,0,0,0.21115333,23,0,0,0
2024-05-06 23:25:00-07:00,0,0,47.833333333333336,70.9,69,85,65,0,0,0,0,0,0,0.21209332,23,0,0,0
2024-05-06 23:30:00-07:00,0,0,47.8,70.87,69,85,65,0,0,0,0,0,0,0.21236001,23,0,0,0
2024-05-06 23:35:00-07:00,0,0,47.766666666666666,70.880005,69,85,65,0,0,0,0,0,0,0.21161,23,0,0,0
2024-05-06 23:40:00-07:00,0,0,47.733333333333334,70.89,69,85,65,0,0,0,0,0,0,0.21167666,23,0,0,0
2024-05-06 23:45:00-07:00,0,0,47.7,70.850006,69,85,65,0,0,0,0,0,0,0.21196333,23,0,0,0
2024-05-06 23:50:00-07:00,0,0,47.66666666666667,70.82,69,85,65,0,0,0,0,0,0,0.21202333,23,0,0,0
2024-05-06 23:55:00-07:00,0,0,47.63333333333333,70.840004,69,85,65,0,0,0,0,0,0,0.21244667,23,0,0,0
2024-05-07 00:00:00-07:00,0,0,47.6,70.810005,69,85,65,0,0,0,0,0,0,0.21223,0,1,0,0
2024-05-07 00:05:00-07:00,0,0,47.54166666666667,70.8,69,85,65,0,0,0,0,0,0,0.21150334,0,1,0,0
2024-05-07 00:10:00-07:00,0,0,47.483333333333334,70.8,69,85,65,0,0,0,0,0,0,0.21059667,0,1,0,0
2024-05-07 00:15:00-07:00,0,0,47.425,70.79,69,85,65,0,0,0,0,0,0,0.21107666,0,1,0,0
2024-05-07 00:20:00-07:00,0,0,47.36666666666667,70.770004,69,85,65,0,0,0,0,0,0,0.21223335,0,1,0,0
2024-05-07 00:25:00-07:00,0,0,47.30833333333334,70.700005,69,85,65,0,0,0,0,0,0,0.21121,0,1,0,0
2024-05-07 00:30:00-07:00,0,0,47.25,70.68,69,85,65,0,0,0,0,0,0,0.21147,0,1,0,0
2024-05-07 00:35:00-07:00,0,0,47.19166666666666,70.61,69,85,65,0,0,0,0,0,0,0.21128,0,1,0,0
2024-05-07 00:40:00-07:00,0,0,47.13333333333333,70.53,69,85,65,0,0,0,0,0,0,0.21105,0,1,0,0
2024-05-07 00:45:00-07:00,0,0,47.075,70.48,69,85,65,0,0,0,0,0,0,0.21123666,0,1,0,0
2024-05-07 00:50:00-07:00,0,0,47.016666666666666,70.37,69,85,65,0,0,0,0,0,0,0.21144667,0,1,0,0
2024-05-07 00:55:00-07:00,0,0,46.95833333333333,70.310005,69,85,65,0,0,0,0,0,0,0.21125667,0,1,0,0
2024-05-07 01:00:00-07:00,0,0,46.9,70.29,69,85,65,0,0,0,0,0,0,0.2114,1,1,0,0
2024-05-07 01:05:00-07:00,0,0,46.80833333333333,70.22,69,85,65,0,0,0,0,0,0,0.21155666,1,1,0,0
2024-05-07 01:10:00-07:00,0,0,46.71666666666667,70.22,69,85,65,0,0,0,0,0,0,0.21203667,1,1,0,0
2024-05-07 01:15:00-07:00,0,0,46.625,70.21001,69,85,65,0,0,0,0,0,0,0.21200334,1,1,0,0
2024-05-07 01:20:00-07:00,0,0,46.53333333333333,70.200005,69,85,65,0,0,0,0,0,0,0.21166335,1,1,0,0
2024-05-07 01:25:00-07:00,0,0,46.44166666666666,70.21001,69,85,65,0,0,0,0,0,0,0.21081667,1,1,0,0
2024-05-07 01:30:00-07:00,0,0,46.349999999999994,70.200005,69,85,65,0,0,0,0,0,0,0.21075,1,1,0,0
2024-05-07 01:35:00-07:00,0,0,46.25833333333333,70.19,69,85,65,0,0,0,0,0,0,0.21142334,1,1,0,0
2024-05-07 01:40:00-07:00,0,0,46.166666666666664,70.19,69,85,65,0,0,0,0,0,0,0.21113001,1,1,0,0
2024-05-07 01:45:00-07:00,0,0,46.074999999999996,70.19,69,85,65,0,0,0,0,0,0,0.21142668,1,1,0,0
2024-05-07 01:50:00-07:00,0,0,45.983333333333334,70.19,69,85,65,0,0,0,0,0,0,0.21100333,1,1,0,0
2024-05-07 01:55:00-07:00,0,0,45.891666666666666,70.18,69,85,65,0,0,0,0,0,0,0.21120334,1,1,0,0
2024-05-07 02:00:00-07:00,0,0,45.8,70.19,69,85,65,0,0,0,0,0,0,0.21143,2,1,0,0
2024-05-07 02:05:00-07:00,0,0,45.74166666666667,70.16,69,85,65,0,0,0,0,0,0,0.21158335,2,1,0,0
2024-05-07 02:10:00-07:00,0,0,45.68333333333333,70.11,69,85,65,0,0,0,0,0,0,0.21269666,2,1,0,0
2024-05-07 02:15:00-07:00,0,0,45.625,70.11,69,85,65,0,0,0,0,0,0,0.21149,2,1,0,0
2024-05-07 02:20:00-07:00,0,0,45.56666666666666,70.09,69,85,65,0,0,0,0,0,0,0.21207,2,1,0,0
2024-05-07 02:25:00-07:00,0,0,45.50833333333333,70.03,69,85,65,0,0,0,0,0,0,0.21199,2,1,0,0
2024-05-07 02:30:00-07:00,0,0,45.45,69.99,69,85,65,0,0,0,0,0,0,0.21201,2,1,0,0
2024-05-07 02:35:00-07:00,0,0,45.391666666666666,69.91,69,85,65,0,0,0,0,0,0,0.21124667,2,1,0,0
2024-05-07 02:40:00-07:00,0,0,45.333333333333336,69.89,69,85,65,0,0,0,0,0,0,0.21158333,2,1,0,0
2024-05-07 02:45:00-07:00,0,0,45.275,69.79,69,85,65,0,0,0,0,0,0,0.21131667,2,1,0,0
2024-05-07 02:50:00-07:00,0,0,45.21666666666667,69.71001,69,85,65,0,0,0,0,0,0,0.21142666,2,1,0,0
2024-05-07 02:55:00-07:00,0,0,45.15833333333333,69.64,69,85,65,0,0,0,0,0,0,0.21139,2,1,0,0
2024-05-07 03:00:00-07:00,0,0,45.1,69.6,69,85,65,0,0,0,0,0,0,0.21138334,3,1,0,0
2024-05-07 03:05:00-07:00,0,0,45.15833333333333,69.6,69,85,65,0,0,0,0,0,0,0.21190333,3,1,0,0
2024-05-07 03:10:00-07:00,0,0,45.21666666666667,69.6,69,85,65,0,0,0,0,0,0,0.21207,3,1,0,0
2024-05-07 03:15:00-07:00,0,0,45.275,69.6,69,85,65,0,0,0,0,0,0,0.21188332,3,1,0,0
2024-05-07 03:20:00-07:00,0,0,45.333333333333336,69.58,69,85,65,0,0,0,0,0,0,0.21086666,3,1,0,0
2024-05-07 03:25:00-07:00,0,0,45.391666666666666,69.59,69,85,65,0,0,0,0,0,0,0.21078,3,1,0,0
2024-05-07 03:30:00-07:00,0,0,45.45,69.59,69,85,65,0,0,0,0,0,0,0.21083334,3,1,0,0
2024-05-07 03:35:00-07:00,0,0,45.50833333333333,69.57,69,85,65,0,0,0,0,0,0,0.21080333,3,1,0,0
2024-05-07 03:40:00-07:00,0,0,45.56666666666666,69.58,69,85,65,0,0,0,0,0,0,0.21068667,3,1,0,0
2024-05-07 03:45:00-07:00,0,0,45.625,69.56,69,85,65,0,0,0,0,0,0,0.21024,3,1,0,0
2024-05-07 03:50:00-07:00,0,0,45.68333333333333,69.53,69,85,65,0,0,0,0,0,0,0.21000667,3,1,0,0
2024-05-07 03:55:00-07:00,0,0,45.74166666666667,69.55,69,85,65,0,0,0,0,0,0,0.20977333,3,1,0,0
2024-05-07 04:00:00-07:00,0,0,45.8,69.54,69,74.2,68.6,0,0.8,0,0,0,0.9,0.20971332,4,1,0,0
2024-05-07 04:05:00-07:00,0,0,45.775,69.54,69,73,69,0,1,0,0,0,1,2.32557,4,1,0,0
2024-05-07 04:10:00-07:00,0,0,45.75,69.51,69,73,69,0,1,0,0,0,1,2.77188,4,1,0,0
2024-05-07 04:15:00-07:00,0,0,45.724999999999994,69.5,69,73,69,0,1,0,0,0,1,2.7758434,4,1,0,0
2024-05-07 04:20:00-07:00,0,0,45.699999999999996,69.5,69,73,69,0,1,0,0,0,1,2.7892,4,1,0,0
2024-05-07 04:25:00-07:00,0,0,45.675,69.47,69,73,69,0,1,0,0,0,1,2.7907767,4,1,0,0
2024-05-07 04:30:00-07:00,0,0,45.65,69.4,69,73,69,0,1,0,0,0,1,2.7938366,4,1,0,0
2024-05-07 04:35:00-07:00,0,0,45.625,69.33,69,73,69,0,1,0,0,0,1,2.7937999,4,1,0,0
2024-05-07 04:40:00-07:00,0,0,45.6,69.26,69,73,69,0,1,0,0,0,1,2.7956867,4,1,0,0
2024-05-07 04:45:00-07:00,0,0,45.575,69.19,69,73,69,0,1,0,0,0,1,2.7934732,4,1,0,0
2024-05-07 04:50:00-07:00,0,0,45.55,69.14,69,73,69,0,1,0,0,0,1,2.7936666,4,1,0,0
2024-05-07 04:55:00-07:00,0,0,45.525,69.02,69,73,69,0,1,0,0,0,1,2.79357,4,1,0,0
2024-05-07 05:00:00-07:00,0,0,45.5,69,69,73,69,0,1,0,0,0,1,2.7930067,5,1,0,0
2024-05-07 05:05:00-07:00,0.083333333,0,45.36666666666667,68.96,69,73,69,0,1,0,0,0,1,2.79973,5,1,0,0
2024-05-07 05:10:00-07:00,0.16666666666666666,0,45.233333333333334,68.91,69,73,69,0,1,0,0,0,1,2.80541,5,1,0,0
2024-05-07 05:15:00-07:00,0.25,0,45.1,68.9,69,73,69,1,1,0,0,0,1,4.28112,5,1,0,1
2024-05-07 05:20:00-07:00,0.3333333333333333,0,44.96666666666667,68.9,69,73,69,1,1,0,0,0,1,6.7918634,5,1,0,1
2024-05-07 05:25:00-07:00,0.41666666666666663,0,44.833333333333336,68.91,69,73,69,1,1,0,0,0,1,7.6383166,5,1,0,1
2024-05-07 05:30:00-07:00,0.5,0,44.7,69.02,69,73,69,0,1,0,0,0,1,9.12957,5,1,0,0
2024-05-07 05:35:00-07:00,0.5833333333333333,0,44.56666666666666,69.240005,69,73,69,0,1,0,0,0,1,6.576007,5,1,0,0
2024-05-07 05:40:00-07:00,0.6666666666666666,0,44.43333333333333,69.48,69,73,69,0,1,0,0,0,1,9.214347,5,1,0,0
2024-05-07 05:45:00-07:00,0.75,0,44.3,69.52,69,73,69,1,1,0,0,0,1,6.56071,5,1,0,1
2024-05-07 05:50:00-07:00,0.8333333333333333,0,44.166666666666664,69.55,69,73,69,1,1,0,0,0,1,6.6948733,5,1,0,1
2024-05-07 05:55:00-07:00,0.9166666666666666,0,44.03333333333333,69.6,69,73,69,1,1,0,0,0,1,2.7897668,5,1,0,1
2024-05-07 06:00:00-07:00,1,0,43.9,69.58,69,73,69,0,1,0,0,0,1,2.7951968,6,1,0,0
2024-05-07 06:05:00-07:00,3.0833333333333335,0.9166666666666666,43.9,69.53,69,73,69,0,1,0,0,0,1,2.7858367,6,1,0,0
2024-05-07 06:10:00-07:00,5.166666666666667,1.8333333333333333,43.9,69.54,69,73,69,0,1,0,0,0,1,2.7897635,6,1,0,0
2024-05-07 06:15:00-07:00,7.25,2.75,43.9,69.52,69,73,69,0,1,0,0,0,1,2.7879133,6,1,0,0
2024-05-07 06:20:00-07:00,9.333333333333334,3.6666666666666665,43.9,69.53,69,73,69,0,1,0,0,0,1,2.7856934,6,1,0,0
2024-05-07 06:25:00-07:00,11.416666666666668,4.583333333333333,43.9,69.53,69,73,69,0,1,0,0,0,1,2.7831967,6,1,0,0
2024-05-07 06:30:00-07:00,13.5,5.5,43.9,69.51,69,73,69,0,1,0,0,0,1,2.7826133,6,1,0,0
2024-05-07 06:35:00-07:00,15.583333333333334,6.416666666666666,43.9,69.51,69,73,69,0,1,0,0,0,1,2.7841432,6,1,0,0
2024-05-07 06:40:00-07:00,17.666666666666668,7.333333333333333,43.9,69.5,69,73,69,0,1,0,0,0,1,2.7906268,6,1,0,0
2024-05-07 06:45:00-07:00,19.75,8.25,43.9,69.5,69,73,69,0,1,0,0,0,1,2.7896667,6,1,0,0
2024-05-07 06:50:00-07:00,21.833333333333336,9.166666666666666,43.9,69.5,69,73,69,0,1,0,0,0,1,2.7860866,6,1,0,0
2024-05-07 06:55:00-07:00,23.916666666666668,10.083333333333332,43.9,69.49,69,73,69,0,1,0,0,0,1,2.7885566,6,1,0,0
2024-05-07 07:00:00-07:00,26,11,43.9,69.43,69,73,69,0,1,0,0,0,1,2.7834666,7,1,0,0
2024-05-07 07:05:00-07:00,32.583333333333336,15.75,44.08333333333333,69.44,69,73,69,0,1,0,0,0,1,2.7825334,7,1,0,0
